App_Category,App_Type,Score,Review_Date,Review_Content,Thumbs_Up,Cleaned_Review,Dominant_Topic_ID,Topic_Name
Traditional Bank B,Traditional Bank,5,2026-06-16 17:03:05,"I've been using this app to pay my CostCo bills. It's very easy. Now, I've been using the card to pay all my credit card purchases. The app is the easiest to use.",1,ive using pay costco bills easy ive using card pay credit card purchases easiest,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 17:01:27,I love this app! I was even able to apply for their HYSA on this app! I definitely recommend 👌!,0,love even able apply hysa definitely recommend,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-16 16:46:36,The app works flawlessly and is organized intuitively.,0,works flawlessly organized intuitively,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-16 16:11:42,Like the ability to rapidly be informed of my credit card status.,0,ability rapidly informed credit card status,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-16 16:10:31,citi mobile is one of the easiest to use. It also has everything I need right on the opening page.,0,citi mobile one easiest also everything need right opening page,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-16 15:42:31,Would love to have a feature quick pay as you go. Like when I get gas I can open up the app and pay for it.,0,love feature quick pay gas open pay,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-16 14:36:07,easy to use.,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 14:35:13,Works as described.,0,works described,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-16 14:24:51,easy to use and doesn't crash,0,easy doesnt crash,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 14:22:14,Great!!,0,great,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-16 13:55:41,"simple app, easy to use.",0,simple easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 13:54:07,awesome,0,awesome,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-16 13:26:51,I find it easy to use.,0,find easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 13:22:24,"Everything Perfect,Is There Away To Avoid Cash Advance Fees Like The Credit Union",0,everything perfectis away avoid cash advance fees credit union,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-16 09:06:36,Really like the ease of using the app to make payments or check transactions. Navigating my accounts is easy as well. Great app! Edit 2026: App still working great! User friendly and fast.,0,really ease using make payments check transactions navigating accounts easy well great edit still working great user friendly fast,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-16 06:52:34,best card management app,0,best card management,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-16 05:48:16,works perfectly every time!,0,works perfectly every time,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,2,2026-06-16 05:09:30,horrible time trying to log into account doesn't accept username when I said forgot username and app is one who gave me my user name and then says invalid so it then locked me out of online and called customer service and rep confirmed username so then forgot password and put card number social and account number and still doesn't recognize credentials when then try to register online again it says already registered so then says invalid credentials so it's still not allowing me. zero rating me,0,horrible time trying log doesnt accept username said forgot username one gave user name says invalid locked online called customer service rep confirmed username forgot password put card number social number still doesnt recognize credentials try register online says already registered says invalid credentials still allowing zero rating,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-16 03:40:38,Very Reliable App,0,reliable,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-16 03:34:43,easy to navigate,0,easy navigate,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 03:30:10,Best card for rewards and user friendly!,0,best card rewards user friendly,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-16 02:55:44,excellent,0,excellent,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-16 02:39:10,"Super easy and convenient! I can look at recent purchases, set up autopay,, and still make extra payments when I have extra money !",1,super easy convenient look recent purchases set autopay still make extra payments extra,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 02:37:42,muy buena siempre funciona bien,0,muy buena siempre funciona bien,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-16 02:26:29,Extremely easy to set up and use with all the right features that Barclay never offered. so far so good!,0,extremely easy set right features barclay never offered far good,2,"Theme 3: good, far, service"
Traditional Bank B,Traditional Bank,4,2026-06-16 02:18:37,glad it works!!,0,glad works,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-16 01:57:07,been a member and always happy with your app and bank. very easy to use,0,member always happy easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 01:50:25,so easy to use,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 01:22:43,This is my favorite app for managing my store card!,0,favorite managing store card,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-16 01:20:42,very user friendly!,0,user friendly,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-16 01:02:23,Makes banking so much easier and my account is instantly available.,0,makes much easier instantly available,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-16 01:01:38,Easy to use!,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 00:59:02,Very easy to use,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 00:50:57,citi bank is great I like the rewards for costco you guys are doing a good job.,0,citi great rewards costco guys good job,2,"Theme 3: good, far, service"
Traditional Bank B,Traditional Bank,5,2026-06-16 00:47:33,great app easy to use!,0,great easy,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-16 00:28:40,easy to use!! I like easy.,0,easy easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-16 00:18:20,It does what it needs to be,0,needs,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-16 00:14:58,Very easy to navigate.,0,easy navigate,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 23:40:03,Easy to use.,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 23:22:59,Easy to use and navigate.,0,easy navigate,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 21:59:17,very easy to use,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 21:57:50,Very nice n ez to navigate,0,nice navigate,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 21:26:33,easy-to-use.,0,easytouse,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-15 21:10:17,Easy to navigate and use functions that are commonly needed!,0,easy navigate functions commonly needed,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 20:56:41,Tons of information provided clearly in one app!,0,tons information provided clearly one,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-15 20:48:02,Easy to use.,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 20:47:19,intuitive. easy to use. great info. simple to make payments,0,intuitive easy great info simple make payments,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-15 20:43:41,Super Easy to Use. App is Great.,0,super easy great,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-15 20:27:19,easy to use,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 20:23:42,Giving 5 stars cause I have had no issues to date,0,giving stars cause issues date,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-15 19:47:28,So easy,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 19:42:34,Easy!!!,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 19:22:22,love my Citi cards and the app,0,love citi cards,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-15 19:17:07,easy and secure,0,easy secure,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 19:13:31,so convenient and easy to use,0,convenient easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 19:01:52,It's great I don't have to go out of the house.,0,great dont house,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-15 19:01:38,it is absolutely convenient...,0,absolutely convenient,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 18:43:53,Still a great app! So easy find any details & make payments!,0,still great easy find details make payments,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-15 18:38:06,"helping my credit score and building a portfolio for the future, I wish I had tried Citi bank sooner,",0,helping credit score building portfolio future wish tried citi sooner,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-15 18:35:24,good,0,good,2,"Theme 3: good, far, service"
Traditional Bank B,Traditional Bank,5,2026-06-15 18:19:51,it makes it really easy to find out what's going on with my credit card,0,makes really easy find whats going credit card,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 18:18:18,Great for keeping up with my account.,0,great keeping,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-15 18:11:37,"straight forward platform, easy to see all accounts and to use.",0,straight forward platform easy see accounts,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 17:30:57,great,0,great,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-15 17:24:16,everything is quick and easy not complicated. thank you 😊,0,everything quick easy complicated thank,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 17:22:52,great and intuitive application,0,great intuitive application,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-15 16:57:24,Easy to use,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 16:51:52,easy to use and convenient to have,0,easy convenient,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 16:47:24,very easy to use and understand the app,0,easy understand,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 16:40:51,this app is easy to use. And getting text alerts to spending is very nice.,0,easy getting text alerts spending nice,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,3,2026-06-15 16:13:50,quick n simple,0,quick simple,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 15:42:06,Easy to use and navigate,0,easy navigate,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 15:38:08,"fantastic app, fast, secure, just awesome 👌",0,fantastic fast secure awesome,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-15 15:27:01,Always accurate . User friendly. Easy to understand.,0,always accurate user friendly easy understand,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 15:11:12,Easy to navigate and customise.,0,easy navigate customise,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 14:46:42,so far this app is easy to use!,0,far easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 14:07:12,easy to use. all transaction are very clear.,0,easy transaction clear,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-15 14:05:41,The best i love it,0,best love,3,"Theme 4: love, cash, chase"
