App_Category,App_Type,Score,Review_Date,Review_Content,Thumbs_Up
Traditional Bank B,Traditional Bank,5,2026-06-20 08:16:19,very fast and convenient.,0
Traditional Bank B,Traditional Bank,5,2026-06-20 07:22:14,Very easy to use and flexible payment options.,0
Traditional Bank B,Traditional Bank,5,2026-06-20 07:20:14,awesome,0
Traditional Bank B,Traditional Bank,5,2026-06-20 07:14:37,They worked with me to solve the problem,0
Traditional Bank B,Traditional Bank,5,2026-06-20 06:15:42,love it,0
Traditional Bank B,Traditional Bank,5,2026-06-20 05:55:35,easy to use and access to perks is easy also.,0
Traditional Bank B,Traditional Bank,5,2026-06-20 05:53:27,user friendly easy to navigate I would recommend,0
Traditional Bank B,Traditional Bank,5,2026-06-20 05:33:59,easy to use,0
Traditional Bank B,Traditional Bank,5,2026-06-20 05:20:05,The app runs efficiently as of June 2026,0
Traditional Bank B,Traditional Bank,1,2026-06-20 04:30:48,"all of a sudden today I can no longer sign in (biometrics, password, or pin). no updates or changes to my phones biometrics. it logs in for maybe half a second, then logs out and says ""For security reasons, we cannot allow you to proceed. If you require assistance, please contact Citibank Online Customer Service and mention Error Code MFA."" I can login via web no-issue. I'm about to travel internationally and will need to receive push notifications to confirm purchases.",0
Traditional Bank B,Traditional Bank,4,2026-06-20 04:14:38,I like the text when I went shopping out of my usual area.,0
Traditional Bank B,Traditional Bank,4,2026-06-20 03:02:21,Easy to use,0
Traditional Bank B,Traditional Bank,5,2026-06-20 02:31:12,Just recently started using this app because my last bank transferred me to CITI. So far I really like 👍🏻 it !,0
Traditional Bank B,Traditional Bank,5,2026-06-20 01:38:45,So far so good! Easy to use and I am secured with fingerprints for access. I love this app,1
Traditional Bank B,Traditional Bank,4,2026-06-20 01:17:03,so far it's been a good experience with citi bank.,0
Traditional Bank B,Traditional Bank,5,2026-06-20 01:07:58,great!!!!!,0
Traditional Bank B,Traditional Bank,5,2026-06-20 01:00:47,terrible app. many bugs. Locks you out at times. Customer service is useless for help.,0
Traditional Bank B,Traditional Bank,5,2026-06-20 00:48:21,This app is very easy to use.,0
Traditional Bank B,Traditional Bank,5,2026-06-20 00:18:47,easy to use...have had no problems,0
Traditional Bank B,Traditional Bank,5,2026-06-19 23:57:11,great app,0
Traditional Bank B,Traditional Bank,5,2026-06-19 23:43:18,Easy to use! Takes only a minute to pay!,0
Traditional Bank B,Traditional Bank,5,2026-06-19 23:12:28,easy. intuitive.,0
Traditional Bank B,Traditional Bank,4,2026-06-19 22:24:10,well organized,0
Traditional Bank B,Traditional Bank,5,2026-06-19 22:24:01,Good,0
Traditional Bank B,Traditional Bank,5,2026-06-19 21:58:17,great,0
Traditional Bank B,Traditional Bank,5,2026-06-19 21:51:31,Easy to use and straight forward,0
Traditional Bank B,Traditional Bank,5,2026-06-19 21:31:41,Absolutely awesome app,0
Traditional Bank B,Traditional Bank,5,2026-06-19 21:29:24,Easy to use,0
Traditional Bank B,Traditional Bank,5,2026-06-19 21:16:17,easy to pay bill,0
Traditional Bank B,Traditional Bank,5,2026-06-19 20:34:44,I love this card and app! Very customer friendly.,0
Traditional Bank B,Traditional Bank,5,2026-06-19 20:29:46,"It's all the banking on the palm of my hand. Great app to have, I recommend it.",5
Traditional Bank B,Traditional Bank,5,2026-06-19 20:05:56,ease of use,0
Traditional Bank B,Traditional Bank,5,2026-06-19 19:17:30,"Easy to set up, easy to use. Very convenient!",0
Traditional Bank B,Traditional Bank,5,2026-06-19 18:40:33,nice app,0
Traditional Bank B,Traditional Bank,5,2026-06-19 18:18:36,Citibank is Awesome,0
Traditional Bank B,Traditional Bank,5,2026-06-19 18:17:52,very easy to understand,0
Traditional Bank B,Traditional Bank,5,2026-06-19 18:04:11,Easy to navigate. Vital info right in summary.,0
Traditional Bank B,Traditional Bank,1,2026-06-19 18:02:30,Consistently needing to uninstall and reinstall the app every time I want to access my account.,0
Traditional Bank B,Traditional Bank,5,2026-06-19 18:01:04,"Very easy to sign in, easy interface and love the accurate and real-time information. Also offers good financial tools for credit management.",0
Traditional Bank B,Traditional Bank,5,2026-06-19 17:52:17,"I had to come back and give Citi an excellent review, customer service is wonderful and they took care of 2 purchases on my credit card I never received,",0
Traditional Bank B,Traditional Bank,5,2026-06-19 17:30:01,easy to use app.,0
Traditional Bank B,Traditional Bank,1,2026-06-19 17:09:16,Too many ads. A PITA to pay a bill. Can't access doc's. Can't access web platform. Overseas customer service and tech support utterly worthless. saying they'll pass on the problem to mgmt.,0
Traditional Bank B,Traditional Bank,5,2026-06-19 17:04:43,"The App makes it easy to review your account, make payments with easy app navigation.",0
Traditional Bank B,Traditional Bank,5,2026-06-19 16:46:39,very intuitive,0
Traditional Bank B,Traditional Bank,5,2026-06-19 16:40:07,easy to use and navigate,0
Traditional Bank B,Traditional Bank,5,2026-06-19 16:37:23,it's great,0
Traditional Bank B,Traditional Bank,5,2026-06-19 15:38:18,Great 👍🏾,0
Traditional Bank B,Traditional Bank,5,2026-06-19 15:18:01,Easy to access all needed information my business. Love it.,0
Traditional Bank B,Traditional Bank,5,2026-06-19 14:39:41,"easy to use. check your balance, make a payment.",0
Traditional Bank B,Traditional Bank,5,2026-06-19 13:08:34,super easy to navigate,0
Traditional Bank B,Traditional Bank,5,2026-06-19 12:32:17,very easy,0
Traditional Bank B,Traditional Bank,5,2026-06-19 11:25:46,App is very easy to navigate. It gives all the info regarding your account on the first page.,0
Traditional Bank B,Traditional Bank,5,2026-06-19 09:17:47,it works. haven't had an issue.,0
Traditional Bank B,Traditional Bank,5,2026-06-19 08:59:19,"When charges are made, I like the almost instant notification.",0
Traditional Bank B,Traditional Bank,4,2026-06-19 06:55:01,easy to navigate,0
Traditional Bank B,Traditional Bank,5,2026-06-19 06:47:47,You guys are awesome!!! No complaints!!! Excellent customer service!!!💯,0
Traditional Bank B,Traditional Bank,5,2026-06-19 06:14:12,out of all the bank apps I use this is the most direct and works the best. that is all.,0
Traditional Bank B,Traditional Bank,5,2026-06-19 06:07:24,"Great overall app, smooth flow and positive experience!",0
Traditional Bank B,Traditional Bank,5,2026-06-19 05:47:44,Quite simple to use. Includes biometrics. Very helpful.,0
Traditional Bank B,Traditional Bank,4,2026-06-19 04:37:06,"Easy to get on and browse, but difficult getting to the right pg to dispute a charge.",0
Traditional Bank B,Traditional Bank,5,2026-06-19 04:27:01,very easy to use and accomplish what I need to do.,1
Traditional Bank B,Traditional Bank,5,2026-06-19 04:09:45,easy to use and understand navigation.,0
Traditional Bank B,Traditional Bank,5,2026-06-19 03:40:58,exceptional,0
Traditional Bank B,Traditional Bank,5,2026-06-19 03:21:52,easy to browse,0
Traditional Bank B,Traditional Bank,5,2026-06-19 03:04:03,simply the best,0
Traditional Bank B,Traditional Bank,5,2026-06-19 03:01:01,awesome,0
Traditional Bank B,Traditional Bank,5,2026-06-19 02:58:04,great,0
Traditional Bank B,Traditional Bank,5,2026-06-19 02:47:40,loving it,0
Traditional Bank B,Traditional Bank,5,2026-06-19 02:32:12,Easy to use. Easy to navigate to other areas of the app without complications.,0
Traditional Bank B,Traditional Bank,5,2026-06-19 02:29:43,easy to use,0
Traditional Bank B,Traditional Bank,5,2026-06-19 01:56:03,"Easy to use. Accurate, dependable. Keep up the good work!! I don't use it for much, being an old low-tech guy, but I check on my spending & make payments, on the phone, making it pretty handy.",0
Traditional Bank B,Traditional Bank,5,2026-06-19 00:53:44,very helpful!,0
Traditional Bank B,Traditional Bank,5,2026-06-19 00:39:27,easy to use,0
Traditional Bank B,Traditional Bank,5,2026-06-19 00:11:46,"easy to use, secure, convenient",0
Traditional Bank B,Traditional Bank,5,2026-06-18 23:39:39,a+,0
Traditional Bank B,Traditional Bank,5,2026-06-18 23:37:44,Great App,0
Traditional Bank B,Traditional Bank,5,2026-06-18 23:31:30,gives me transaction information nearly instantly,0
Traditional Bank B,Traditional Bank,5,2026-06-18 23:08:38,Efficient and personable.,0
Traditional Bank B,Traditional Bank,5,2026-06-18 23:07:29,Very Easy,0
Traditional Bank B,Traditional Bank,5,2026-06-18 22:54:12,it's easy and useful,0
Traditional Bank B,Traditional Bank,4,2026-06-18 22:53:35,Use it all the time for lots of things. User friendly and fast.,0
Traditional Bank B,Traditional Bank,5,2026-06-18 22:34:06,Really good,0
Traditional Bank B,Traditional Bank,5,2026-06-18 22:24:09,great card good rewards,0
Traditional Bank B,Traditional Bank,5,2026-06-18 22:16:57,Its an easy app to utilize. It's great.,0
Traditional Bank B,Traditional Bank,5,2026-06-18 22:13:53,it works,0
Traditional Bank B,Traditional Bank,5,2026-06-18 22:10:12,Great company,0
Traditional Bank B,Traditional Bank,5,2026-06-18 21:49:51,love the dashboard and ease of use,0
Traditional Bank B,Traditional Bank,5,2026-06-18 21:36:27,easy to use,0
Traditional Bank B,Traditional Bank,3,2026-06-18 21:21:56,"I had to dispute some fraudulent charges on my credit c card, the steps is easy to follow but after done , it doesn't update the status of the charges on the statement to let me know if it has been disputed,even after I tried again many times. I received the message at the last step that it's completed but that's all , in this kind of situation it surely needs improvement.",0
Traditional Bank B,Traditional Bank,5,2026-06-18 21:20:09,Very good and fast app,0
Traditional Bank B,Traditional Bank,5,2026-06-18 21:07:29,"Great app. Easy navigation. Lots of relevant information. My favorite card by far, and the one that I trust and use the most. Super quick money back to my bank acct.",0
Traditional Bank B,Traditional Bank,5,2026-06-18 20:57:15,So easy to use and find what I need.,0
Traditional Bank B,Traditional Bank,5,2026-06-18 20:53:36,Deposit a breeze.,0
Traditional Bank B,Traditional Bank,5,2026-06-18 20:42:26,It is really very helpful and convenient. I really appreciate it..,0
Traditional Bank B,Traditional Bank,5,2026-06-18 20:38:36,"I love Citibank, they are the best. I have had them for over 20 years. I like having my banking available when I want to check on my account. Citibank is the best bank ever! I would recommend Citibank. They are the best in customer service.",0
Traditional Bank B,Traditional Bank,1,2026-06-18 20:25:59,it keeps getting declined and is paid via auto pay in full each month,0
Traditional Bank B,Traditional Bank,5,2026-06-18 20:19:57,"Excellent app, friendly, fast, safe",0
Traditional Bank B,Traditional Bank,5,2026-06-18 20:14:48,"Very user friendly with easy set up. I like that I can customize notifications, automate my payments and easily adjust these if needed. Transparent, lots of information available without the overwhelm. My transactions have always been updated immediately. I earn cash back at Costco. I'm going to buy gas and groceries anyway, put it on the card, pay it back to zero(mine is not $0 at the moment because of two car emergencies last month), earn money by spending the same! No annual fees either.",0
Traditional Bank B,Traditional Bank,5,2026-06-18 20:08:56,Very easy friendly app,0
Traditional Bank B,Traditional Bank,5,2026-06-18 19:51:50,This app makes tracking finances easy. I am able to perform a variety of functions including checking my credit to requesting credit increases. the Citi shop makes shopping much more rewarding. overall I have nothing but great things to say.,0
